NIfTI ID,Slice Index,Tumor Ratio,Tumor Area (in pixel),Brain Area (in pixel),Tumor Area (in mm),Brain Area (in mm)
BraTS-GLI-01209-000,87,0.1519,2392,15747,2392.0,15747.0
BraTS-GLI-01209-000,88,0.1533,2405,15687,2405.0,15687.0
BraTS-GLI-01209-000,89,0.1525,2384,15629,2384.0,15629.0
BraTS-GLI-01209-000,90,0.157,2444,15568,2444.0,15568.0
BraTS-GLI-01209-000,91,0.1558,2419,15525,2419.0,15525.0
BraTS-GLI-01209-000,92,0.1545,2390,15470,2390.0,15470.0
BraTS-GLI-01209-000,93,0.1465,2256,15402,2256.0,15402.0
BraTS-GLI-01209-000,94,0.1382,2118,15323,2118.0,15323.0
BraTS-GLI-01209-000,95,0.1277,1945,15231,1945.0,15231.0
BraTS-GLI-01209-000,96,0.1204,1822,15130,1822.0,15130.0
BraTS-GLI-01209-000,97,0.1157,1735,14999,1735.0,14999.0
BraTS-GLI-01209-000,98,0.1098,1632,14869,1632.0,14869.0
BraTS-GLI-01209-000,99,0.1048,1539,14692,1539.0,14692.0
BraTS-GLI-01209-000,100,0.098,1421,14503,1421.0,14503.0
BraTS-GLI-01209-000,101,0.0883,1264,14313,1264.0,14313.0
BraTS-GLI-01209-000,102,0.0765,1082,14150,1082.0,14150.0
BraTS-GLI-01209-000,103,0.0598,836,13985,836.0,13985.0
BraTS-GLI-01209-000,104,0.0438,604,13801,604.0,13801.0
BraTS-GLI-01209-000,105,0.031,421,13591,421.0,13591.0
BraTS-GLI-01209-000,106,0.0193,258,13346,258.0,13346.0
BraTS-GLI-01209-000,107,0.0097,127,13121,127.0,13121.0
BraTS-GLI-01209-000,108,0.0053,68,12882,68.0,12882.0
BraTS-GLI-01209-000,109,0.0016,20,12607,20.0,12607.0
BraTS-GLI-01209-000,110,0.0006,7,12348,7.0,12348.0
BraTS-GLI-01072-000,54,0.0113,131,11588,131.0,11588.0
BraTS-GLI-01072-000,55,0.0125,152,12195,152.0,12195.0
BraTS-GLI-01072-000,56,0.0126,159,12575,159.0,12575.0
BraTS-GLI-01072-000,57,0.0116,150,12911,150.0,12911.0
BraTS-GLI-01072-000,58,0.0206,272,13188,272.0,13188.0
BraTS-GLI-01072-000,59,0.024,323,13432,323.0,13432.0
BraTS-GLI-01072-000,60,0.0261,357,13683,357.0,13683.0
BraTS-GLI-01072-000,61,0.0468,649,13878,649.0,13878.0
BraTS-GLI-01072-000,62,0.0517,728,14081,728.0,14081.0
BraTS-GLI-01072-000,63,0.0697,995,14278,995.0,14278.0
BraTS-GLI-01072-000,64,0.0862,1251,14510,1251.0,14510.0
BraTS-GLI-01072-000,65,0.0959,1411,14712,1411.0,14712.0
BraTS-GLI-01072-000,66,0.1094,1628,14887,1628.0,14887.0
BraTS-GLI-01072-000,67,0.131,1972,15053,1972.0,15053.0
BraTS-GLI-01072-000,68,0.1499,2277,15188,2277.0,15188.0
BraTS-GLI-01072-000,69,0.166,2541,15303,2541.0,15303.0
BraTS-GLI-01072-000,70,0.1737,2681,15431,2681.0,15431.0
BraTS-GLI-01072-000,71,0.1779,2761,15519,2761.0,15519.0
BraTS-GLI-01072-000,72,0.1827,2850,15597,2850.0,15597.0
BraTS-GLI-01072-000,73,0.19,2977,15667,2977.0,15667.0
BraTS-GLI-01072-000,74,0.1925,3027,15727,3027.0,15727.0
BraTS-GLI-01072-000,75,0.1949,3071,15756,3071.0,15756.0
BraTS-GLI-01072-000,76,0.1991,3141,15778,3141.0,15778.0
BraTS-GLI-01072-000,77,0.1965,3104,15799,3104.0,15799.0
BraTS-GLI-01072-000,78,0.1941,3066,15800,3066.0,15800.0
BraTS-GLI-01072-000,79,0.1924,3039,15799,3039.0,15799.0
BraTS-GLI-01072-000,80,0.1902,3001,15775,3001.0,15775.0
BraTS-GLI-01072-000,81,0.1949,3070,15752,3070.0,15752.0
BraTS-GLI-01072-000,82,0.1989,3124,15710,3124.0,15710.0
BraTS-GLI-01072-000,83,0.1991,3115,15649,3115.0,15649.0
BraTS-GLI-01072-000,84,0.2018,3148,15598,3148.0,15598.0
BraTS-GLI-01072-000,85,0.1988,3088,15532,3088.0,15532.0
BraTS-GLI-01072-000,86,0.1963,3039,15483,3039.0,15483.0
BraTS-GLI-01072-000,87,0.1912,2945,15403,2945.0,15403.0
BraTS-GLI-01072-000,88,0.1848,2832,15321,2832.0,15321.0
BraTS-GLI-01072-000,89,0.1816,2768,15240,2768.0,15240.0
BraTS-GLI-01072-000,90,0.1771,2684,15154,2684.0,15154.0
BraTS-GLI-01072-000,91,0.1658,2496,15054,2496.0,15054.0
BraTS-GLI-01072-000,92,0.1589,2375,14950,2375.0,14950.0
BraTS-GLI-01072-000,93,0.1558,2310,14824,2310.0,14824.0
BraTS-GLI-01072-000,94,0.155,2281,14713,2281.0,14713.0
BraTS-GLI-01072-000,95,0.1553,2262,14570,2262.0,14570.0
BraTS-GLI-01072-000,96,0.1516,2188,14429,2188.0,14429.0
BraTS-GLI-01072-000,97,0.1441,2056,14271,2056.0,14271.0
BraTS-GLI-01072-000,98,0.1315,1858,14124,1858.0,14124.0
BraTS-GLI-01072-000,99,0.121,1687,13944,1687.0,13944.0
BraTS-GLI-01072-000,100,0.1103,1518,13757,1518.0,13757.0
BraTS-GLI-01072-000,101,0.1028,1395,13576,1395.0,13576.0
BraTS-GLI-01072-000,102,0.0949,1271,13388,1271.0,13388.0
BraTS-GLI-01072-000,103,0.0878,1158,13183,1158.0,13183.0
BraTS-GLI-01072-000,104,0.0793,1031,12995,1031.0,12995.0
BraTS-GLI-01072-000,105,0.0728,931,12784,931.0,12784.0
BraTS-GLI-01072-000,106,0.0731,918,12559,918.0,12559.0
BraTS-GLI-01072-000,107,0.0671,827,12324,827.0,12324.0
BraTS-GLI-01072-000,108,0.0568,685,12060,685.0,12060.0
BraTS-GLI-01072-000,109,0.0609,719,11802,719.0,11802.0
BraTS-GLI-01072-000,110,0.0551,636,11538,636.0,11538.0
BraTS-GLI-01072-000,111,0.0468,528,11275,528.0,11275.0
BraTS-GLI-01072-000,112,0.0491,539,10982,539.0,10982.0
BraTS-GLI-01072-000,113,0.0449,480,10688,480.0,10688.0
BraTS-GLI-01072-000,114,0.0428,445,10390,445.0,10390.0
BraTS-GLI-01072-000,115,0.0378,382,10104,382.0,10104.0
BraTS-GLI-00185-000,44,0.0005,7,13572,7.0,13572.0
BraTS-GLI-00185-000,45,0.0015,21,13698,21.0,13698.0
BraTS-GLI-00185-000,46,0.0034,48,14069,48.0,14069.0
BraTS-GLI-00185-000,47,0.0068,98,14408,98.0,14408.0
BraTS-GLI-00185-000,48,0.0108,159,14686,159.0,14686.0
BraTS-GLI-00185-000,49,0.0128,190,14893,190.0,14893.0
BraTS-GLI-00185-000,50,0.0138,208,15120,208.0,15120.0
BraTS-GLI-00185-000,51,0.0195,299,15361,299.0,15361.0
BraTS-GLI-00185-000,52,0.0221,346,15646,346.0,15646.0
BraTS-GLI-00185-000,53,0.0306,486,15863,486.0,15863.0
BraTS-GLI-00185-000,54,0.0369,590,15978,590.0,15978.0
BraTS-GLI-00185-000,55,0.0407,654,16080,654.0,16080.0
BraTS-GLI-00185-000,56,0.0458,741,16177,741.0,16177.0
BraTS-GLI-00185-000,57,0.0509,828,16279,828.0,16279.0
BraTS-GLI-00185-000,58,0.0547,895,16372,895.0,16372.0
BraTS-GLI-00185-000,59,0.0563,929,16506,929.0,16506.0
BraTS-GLI-00185-000,60,0.0579,965,16665,965.0,16665.0
BraTS-GLI-00185-000,61,0.0564,949,16832,949.0,16832.0
BraTS-GLI-00185-000,62,0.0596,1013,16992,1013.0,16992.0
BraTS-GLI-00185-000,63,0.0649,1110,17116,1110.0,17116.0
BraTS-GLI-00185-000,64,0.0687,1190,17321,1190.0,17321.0
BraTS-GLI-00185-000,65,0.0743,1295,17421,1295.0,17421.0
BraTS-GLI-00185-000,66,0.0779,1366,17535,1366.0,17535.0
BraTS-GLI-00185-000,67,0.0792,1397,17645,1397.0,17645.0
BraTS-GLI-00185-000,68,0.079,1402,17752,1402.0,17752.0
BraTS-GLI-00185-000,69,0.0821,1463,17812,1463.0,17812.0
BraTS-GLI-00185-000,70,0.0829,1482,17871,1482.0,17871.0
BraTS-GLI-00185-000,71,0.0826,1481,17940,1481.0,17940.0
BraTS-GLI-00185-000,72,0.0884,1589,17977,1589.0,17977.0
BraTS-GLI-00185-000,73,0.0854,1537,17998,1537.0,17998.0
BraTS-GLI-00185-000,74,0.0826,1488,18014,1488.0,18014.0
BraTS-GLI-00185-000,75,0.0826,1488,18019,1488.0,18019.0
BraTS-GLI-00185-000,76,0.0827,1488,17990,1488.0,17990.0
BraTS-GLI-00185-000,77,0.0842,1514,17971,1514.0,17971.0
BraTS-GLI-00185-000,78,0.0888,1594,17947,1594.0,17947.0
BraTS-GLI-00185-000,79,0.0859,1537,17892,1537.0,17892.0
BraTS-GLI-00185-000,80,0.0791,1413,17858,1413.0,17858.0
BraTS-GLI-00185-000,81,0.073,1299,17797,1299.0,17797.0
BraTS-GLI-00185-000,82,0.072,1277,17734,1277.0,17734.0
BraTS-GLI-00185-000,83,0.0712,1257,17649,1257.0,17649.0
BraTS-GLI-00185-000,84,0.0694,1220,17570,1220.0,17570.0
BraTS-GLI-00185-000,85,0.0708,1238,17474,1238.0,17474.0
BraTS-GLI-00185-000,86,0.0717,1247,17392,1247.0,17392.0
BraTS-GLI-00185-000,87,0.0685,1186,17305,1186.0,17305.0
BraTS-GLI-00185-000,88,0.0675,1162,17217,1162.0,17217.0
BraTS-GLI-00185-000,89,0.0618,1059,17138,1059.0,17138.0
BraTS-GLI-00185-000,90,0.0612,1042,17040,1042.0,17040.0
BraTS-GLI-00185-000,91,0.0618,1046,16928,1046.0,16928.0
BraTS-GLI-00185-000,92,0.0568,955,16811,955.0,16811.0
BraTS-GLI-00185-000,93,0.0578,963,16659,963.0,16659.0
BraTS-GLI-00185-000,94,0.0617,1018,16511,1018.0,16511.0
BraTS-GLI-00185-000,95,0.0715,1170,16364,1170.0,16364.0
BraTS-GLI-00185-000,96,0.0728,1172,16106,1172.0,16106.0
BraTS-GLI-00185-000,97,0.075,1199,15985,1199.0,15985.0
BraTS-GLI-00185-000,98,0.0593,935,15767,935.0,15767.0
BraTS-GLI-00185-000,99,0.0552,858,15545,858.0,15545.0
BraTS-GLI-00185-000,100,0.0482,739,15319,739.0,15319.0
BraTS-GLI-00185-000,101,0.0442,667,15080,667.0,15080.0
BraTS-GLI-00185-000,102,0.0404,598,14810,598.0,14810.0
BraTS-GLI-00185-000,103,0.0364,529,14526,529.0,14526.0
BraTS-GLI-00185-000,104,0.0351,501,14280,501.0,14280.0
BraTS-GLI-00185-000,105,0.0369,517,14002,517.0,14002.0
BraTS-GLI-00185-000,106,0.0341,469,13739,469.0,13739.0
BraTS-GLI-00185-000,107,0.0305,410,13433,410.0,13433.0
BraTS-GLI-00185-000,108,0.0262,344,13137,344.0,13137.0
BraTS-GLI-00185-000,109,0.0251,322,12829,322.0,12829.0
BraTS-GLI-00185-000,110,0.0199,248,12487,248.0,12487.0
BraTS-GLI-00185-000,111,0.0146,177,12122,177.0,12122.0
BraTS-GLI-00185-000,112,0.0185,218,11763,218.0,11763.0
BraTS-GLI-00185-000,113,0.016,183,11437,183.0,11437.0
BraTS-GLI-00185-000,114,0.0023,26,11104,26.0,11104.0
BraTS-GLI-00185-000,115,0.0001,1,10737,1.0,10737.0
BraTS-GLI-01326-000,40,0.0621,654,10534,654.0,10534.0
BraTS-GLI-01326-000,41,0.067,736,10993,736.0,10993.0
BraTS-GLI-01326-000,42,0.0737,836,11342,836.0,11342.0
BraTS-GLI-01326-000,43,0.0867,1018,11737,1018.0,11737.0
BraTS-GLI-01326-000,44,0.0957,1149,12005,1149.0,12005.0
BraTS-GLI-01326-000,45,0.1042,1278,12261,1278.0,12261.0
BraTS-GLI-01326-000,46,0.1137,1424,12524,1424.0,12524.0
BraTS-GLI-01326-000,47,0.1299,1655,12739,1655.0,12739.0
BraTS-GLI-01326-000,48,0.1401,1813,12937,1813.0,12937.0
BraTS-GLI-01326-000,49,0.1475,1944,13178,1944.0,13178.0
BraTS-GLI-01326-000,50,0.1537,2092,13610,2092.0,13610.0
BraTS-GLI-01326-000,51,0.1592,2253,14153,2253.0,14153.0
BraTS-GLI-01326-000,52,0.1666,2417,14504,2417.0,14504.0
BraTS-GLI-01326-000,53,0.1745,2587,14823,2587.0,14823.0
BraTS-GLI-01326-000,54,0.1796,2710,15087,2710.0,15087.0
BraTS-GLI-01326-000,55,0.1849,2836,15341,2836.0,15341.0
BraTS-GLI-01326-000,56,0.194,3021,15572,3021.0,15572.0
BraTS-GLI-01326-000,57,0.2095,3292,15716,3292.0,15716.0
BraTS-GLI-01326-000,58,0.2182,3463,15874,3463.0,15874.0
BraTS-GLI-01326-000,59,0.2193,3522,16062,3522.0,16062.0
BraTS-GLI-01326-000,60,0.2193,3562,16240,3562.0,16240.0
BraTS-GLI-01326-000,61,0.225,3702,16452,3702.0,16452.0
BraTS-GLI-01326-000,62,0.2293,3816,16640,3816.0,16640.0
BraTS-GLI-01326-000,63,0.2302,3866,16792,3866.0,16792.0
BraTS-GLI-01326-000,64,0.2316,3945,17031,3945.0,17031.0
BraTS-GLI-01326-000,65,0.2351,4030,17144,4030.0,17144.0
BraTS-GLI-01326-000,66,0.2401,4158,17317,4158.0,17317.0
BraTS-GLI-01326-000,67,0.2459,4299,17482,4299.0,17482.0
BraTS-GLI-01326-000,68,0.2477,4364,17617,4364.0,17617.0
BraTS-GLI-01326-000,69,0.2476,4383,17703,4383.0,17703.0
BraTS-GLI-01326-000,70,0.2454,4359,17760,4359.0,17760.0
BraTS-GLI-01326-000,71,0.2412,4300,17824,4300.0,17824.0
BraTS-GLI-01326-000,72,0.2358,4211,17856,4211.0,17856.0
BraTS-GLI-01326-000,73,0.2302,4115,17875,4115.0,17875.0
BraTS-GLI-01326-000,74,0.225,4026,17895,4026.0,17895.0
BraTS-GLI-01326-000,75,0.2205,3950,17910,3950.0,17910.0
BraTS-GLI-01326-000,76,0.2172,3890,17907,3890.0,17907.0
BraTS-GLI-01326-000,77,0.2163,3869,17889,3869.0,17889.0
BraTS-GLI-01326-000,78,0.2181,3896,17867,3896.0,17867.0
BraTS-GLI-01326-000,79,0.2201,3926,17838,3926.0,17838.0
BraTS-GLI-01326-000,80,0.2228,3968,17806,3968.0,17806.0
BraTS-GLI-01326-000,81,0.2294,4073,17755,4073.0,17755.0
BraTS-GLI-01326-000,82,0.2334,4131,17697,4131.0,17697.0
BraTS-GLI-01326-000,83,0.239,4212,17623,4212.0,17623.0
BraTS-GLI-01326-000,84,0.2431,4269,17559,4269.0,17559.0
BraTS-GLI-01326-000,85,0.2458,4292,17458,4292.0,17458.0
BraTS-GLI-01326-000,86,0.2469,4289,17369,4289.0,17369.0
BraTS-GLI-01326-000,87,0.248,4285,17277,4285.0,17277.0
BraTS-GLI-01326-000,88,0.247,4235,17147,4235.0,17147.0
BraTS-GLI-01326-000,89,0.2445,4159,17013,4159.0,17013.0
BraTS-GLI-01326-000,90,0.2409,4065,16873,4065.0,16873.0
BraTS-GLI-01326-000,91,0.2364,3955,16730,3955.0,16730.0
BraTS-GLI-01326-000,92,0.2283,3791,16604,3791.0,16604.0
BraTS-GLI-01326-000,93,0.216,3559,16474,3559.0,16474.0
BraTS-GLI-01326-000,94,0.2041,3334,16339,3334.0,16339.0
BraTS-GLI-01326-000,95,0.1944,3152,16216,3152.0,16216.0
BraTS-GLI-01326-000,96,0.1871,2997,16016,2997.0,16016.0
BraTS-GLI-01326-000,97,0.1788,2840,15886,2840.0,15886.0
BraTS-GLI-01326-000,98,0.1664,2612,15693,2612.0,15693.0
BraTS-GLI-01326-000,99,0.153,2371,15495,2371.0,15495.0
BraTS-GLI-01326-000,100,0.139,2123,15278,2123.0,15278.0
BraTS-GLI-01326-000,101,0.129,1941,15047,1941.0,15047.0
BraTS-GLI-01326-000,102,0.121,1790,14798,1790.0,14798.0
BraTS-GLI-01326-000,103,0.114,1660,14560,1660.0,14560.0
BraTS-GLI-01326-000,104,0.1089,1556,14291,1556.0,14291.0
BraTS-GLI-01326-000,105,0.104,1457,14012,1457.0,14012.0
BraTS-GLI-01326-000,106,0.1017,1397,13731,1397.0,13731.0
BraTS-GLI-01326-000,107,0.0972,1305,13432,1305.0,13432.0
BraTS-GLI-01326-000,108,0.09,1182,13140,1182.0,13140.0
BraTS-GLI-01326-000,109,0.0775,996,12859,996.0,12859.0
BraTS-GLI-01326-000,110,0.0696,871,12520,871.0,12520.0
BraTS-GLI-01326-000,111,0.0597,730,12235,730.0,12235.0
BraTS-GLI-01326-000,112,0.0456,545,11944,545.0,11944.0
BraTS-GLI-01326-000,113,0.034,396,11655,396.0,11655.0
BraTS-GLI-01326-000,114,0.0245,278,11350,278.0,11350.0
BraTS-GLI-01326-000,115,0.0144,158,10992,158.0,10992.0
BraTS-GLI-00608-001,54,0.0031,44,14292,44.0,14292.0
BraTS-GLI-00608-001,55,0.0091,131,14466,131.0,14466.0
BraTS-GLI-00608-001,56,0.014,207,14752,207.0,14752.0
BraTS-GLI-00608-001,57,0.0183,273,14881,273.0,14881.0
BraTS-GLI-00608-001,58,0.0234,352,15042,352.0,15042.0
BraTS-GLI-00608-001,59,0.0324,490,15130,490.0,15130.0
BraTS-GLI-00608-001,60,0.0383,584,15245,584.0,15245.0
BraTS-GLI-00608-001,61,0.0428,658,15369,658.0,15369.0
BraTS-GLI-00608-001,62,0.0511,791,15492,791.0,15492.0
BraTS-GLI-00608-001,63,0.057,888,15589,888.0,15589.0
BraTS-GLI-00608-001,64,0.0636,1004,15782,1004.0,15782.0
BraTS-GLI-00608-001,65,0.0705,1116,15840,1116.0,15840.0
BraTS-GLI-00608-001,66,0.0781,1246,15963,1246.0,15963.0
BraTS-GLI-00608-001,67,0.0851,1368,16079,1368.0,16079.0
BraTS-GLI-00608-001,68,0.0923,1498,16224,1498.0,16224.0
BraTS-GLI-00608-001,69,0.0987,1616,16370,1616.0,16370.0
BraTS-GLI-00608-001,70,0.105,1735,16517,1735.0,16517.0
BraTS-GLI-00608-001,71,0.1119,1859,16613,1859.0,16613.0
BraTS-GLI-00608-001,72,0.1211,2029,16750,2029.0,16750.0
BraTS-GLI-00608-001,73,0.1318,2223,16861,2223.0,16861.0
BraTS-GLI-00608-001,74,0.1407,2382,16935,2382.0,16935.0
BraTS-GLI-00608-001,75,0.1489,2532,17003,2532.0,17003.0
BraTS-GLI-00608-001,76,0.1588,2702,17014,2702.0,17014.0
BraTS-GLI-00608-001,77,0.1703,2899,17024,2899.0,17024.0
BraTS-GLI-00608-001,78,0.1771,3014,17018,3014.0,17018.0
BraTS-GLI-00608-001,79,0.1821,3098,17009,3098.0,17009.0
BraTS-GLI-00608-001,80,0.1857,3152,16975,3152.0,16975.0
BraTS-GLI-00608-001,81,0.1884,3193,16944,3193.0,16944.0
BraTS-GLI-00608-001,82,0.1919,3242,16891,3242.0,16891.0
BraTS-GLI-00608-001,83,0.1946,3274,16823,3274.0,16823.0
BraTS-GLI-00608-001,84,0.1976,3310,16747,3310.0,16747.0
BraTS-GLI-00608-001,85,0.1999,3331,16662,3331.0,16662.0
BraTS-GLI-00608-001,86,0.201,3338,16610,3338.0,16610.0
BraTS-GLI-00608-001,87,0.2015,3333,16538,3333.0,16538.0
BraTS-GLI-00608-001,88,0.1996,3278,16419,3278.0,16419.0
BraTS-GLI-00608-001,89,0.198,3227,16301,3227.0,16301.0
BraTS-GLI-00608-001,90,0.1985,3202,16132,3202.0,16132.0
BraTS-GLI-00608-001,91,0.1961,3142,16019,3142.0,16019.0
BraTS-GLI-00608-001,92,0.1921,3051,15881,3051.0,15881.0
BraTS-GLI-00608-001,93,0.1898,2981,15705,2981.0,15705.0
BraTS-GLI-00608-001,94,0.1857,2888,15552,2888.0,15552.0
BraTS-GLI-00608-001,95,0.1813,2787,15371,2787.0,15371.0
BraTS-GLI-00608-001,96,0.175,2635,15057,2635.0,15057.0
BraTS-GLI-00608-001,97,0.1656,2486,15013,2486.0,15013.0
BraTS-GLI-00608-001,98,0.1574,2330,14806,2330.0,14806.0
BraTS-GLI-00608-001,99,0.1499,2190,14607,2190.0,14607.0
BraTS-GLI-00608-001,100,0.1463,2099,14351,2099.0,14351.0
BraTS-GLI-00608-001,101,0.1411,1986,14074,1986.0,14074.0
BraTS-GLI-00608-001,102,0.1364,1879,13773,1879.0,13773.0
BraTS-GLI-00608-001,103,0.1317,1781,13528,1781.0,13528.0
BraTS-GLI-00608-001,104,0.1283,1701,13260,1701.0,13260.0
BraTS-GLI-00608-001,105,0.1244,1606,12915,1606.0,12915.0
BraTS-GLI-00608-001,106,0.1167,1476,12649,1476.0,12649.0
BraTS-GLI-00608-001,107,0.1101,1349,12250,1349.0,12250.0
BraTS-GLI-00608-001,108,0.098,1179,12025,1179.0,12025.0
BraTS-GLI-00608-001,109,0.084,990,11789,990.0,11789.0
BraTS-GLI-00608-001,110,0.0689,783,11368,783.0,11368.0
BraTS-GLI-00608-001,111,0.0541,599,11066,599.0,11066.0
BraTS-GLI-00608-001,112,0.042,449,10680,449.0,10680.0
BraTS-GLI-00608-001,113,0.0328,339,10346,339.0,10346.0
BraTS-GLI-00608-001,114,0.0203,204,10034,204.0,10034.0
BraTS-GLI-00608-001,115,0.0126,120,9557,120.0,9557.0
BraTS-GLI-01053-000,40,0.0655,621,9478,621.0,9478.0
BraTS-GLI-01053-000,41,0.0693,695,10029,695.0,10029.0
BraTS-GLI-01053-000,42,0.0847,890,10504,890.0,10504.0
BraTS-GLI-01053-000,43,0.1356,1486,10960,1486.0,10960.0
BraTS-GLI-01053-000,44,0.1551,1743,11235,1743.0,11235.0
BraTS-GLI-01053-000,45,0.1652,1884,11404,1884.0,11404.0
BraTS-GLI-01053-000,46,0.1779,2060,11581,2060.0,11581.0
BraTS-GLI-01053-000,47,0.1891,2215,11713,2215.0,11713.0
BraTS-GLI-01053-000,48,0.1991,2357,11841,2357.0,11841.0
BraTS-GLI-01053-000,49,0.2072,2484,11988,2484.0,11988.0
BraTS-GLI-01053-000,50,0.2114,2574,12178,2574.0,12178.0
BraTS-GLI-01053-000,51,0.2126,2707,12731,2707.0,12731.0
BraTS-GLI-01053-000,52,0.2081,2755,13241,2755.0,13241.0
BraTS-GLI-01053-000,53,0.2057,2780,13513,2780.0,13513.0
BraTS-GLI-01053-000,54,0.2065,2855,13825,2855.0,13825.0
BraTS-GLI-01053-000,55,0.2059,2907,14121,2907.0,14121.0
BraTS-GLI-01053-000,56,0.2098,3022,14405,3022.0,14405.0
BraTS-GLI-01053-000,57,0.2152,3149,14634,3149.0,14634.0
BraTS-GLI-01053-000,58,0.2187,3245,14840,3245.0,14840.0
BraTS-GLI-01053-000,59,0.2184,3276,15000,3276.0,15000.0
BraTS-GLI-01053-000,60,0.2167,3292,15194,3292.0,15194.0
BraTS-GLI-01053-000,61,0.2132,3280,15388,3280.0,15388.0
BraTS-GLI-01053-000,62,0.2118,3299,15579,3299.0,15579.0
BraTS-GLI-01053-000,63,0.2141,3375,15763,3375.0,15763.0
BraTS-GLI-01053-000,64,0.2157,3434,15920,3434.0,15920.0
BraTS-GLI-01053-000,65,0.2137,3444,16114,3444.0,16114.0
BraTS-GLI-01053-000,66,0.2122,3463,16322,3463.0,16322.0
BraTS-GLI-01053-000,67,0.2102,3468,16502,3468.0,16502.0
BraTS-GLI-01053-000,68,0.2102,3504,16670,3504.0,16670.0
BraTS-GLI-01053-000,69,0.2095,3520,16801,3520.0,16801.0
BraTS-GLI-01053-000,70,0.2093,3542,16927,3542.0,16927.0
BraTS-GLI-01053-000,71,0.2079,3538,17015,3538.0,17015.0
BraTS-GLI-01053-000,72,0.2067,3527,17061,3527.0,17061.0
BraTS-GLI-01053-000,73,0.2055,3518,17116,3518.0,17116.0
BraTS-GLI-01053-000,74,0.2042,3499,17136,3499.0,17136.0
BraTS-GLI-01053-000,75,0.2031,3483,17150,3483.0,17150.0
BraTS-GLI-01053-000,76,0.2,3432,17157,3432.0,17157.0
BraTS-GLI-01053-000,77,0.1935,3318,17150,3318.0,17150.0
BraTS-GLI-01053-000,78,0.1883,3228,17146,3228.0,17146.0
BraTS-GLI-01053-000,79,0.1823,3123,17131,3123.0,17131.0
BraTS-GLI-01053-000,80,0.1759,3007,17097,3007.0,17097.0
BraTS-GLI-01053-000,81,0.1698,2898,17066,2898.0,17066.0
BraTS-GLI-01053-000,82,0.1647,2804,17026,2804.0,17026.0
BraTS-GLI-01053-000,83,0.1581,2683,16973,2683.0,16973.0
BraTS-GLI-01053-000,84,0.151,2555,16916,2555.0,16916.0
BraTS-GLI-01053-000,85,0.1447,2435,16831,2435.0,16831.0
BraTS-GLI-01053-000,86,0.1376,2302,16728,2302.0,16728.0
BraTS-GLI-01053-000,87,0.1289,2143,16631,2143.0,16631.0
BraTS-GLI-01053-000,88,0.1235,2041,16527,2041.0,16527.0
BraTS-GLI-01053-000,89,0.1199,1969,16416,1969.0,16416.0
BraTS-GLI-01053-000,90,0.1129,1840,16301,1840.0,16301.0
BraTS-GLI-01053-000,91,0.1028,1668,16218,1668.0,16218.0
BraTS-GLI-01053-000,92,0.0909,1463,16092,1463.0,16092.0
BraTS-GLI-01053-000,93,0.0765,1220,15943,1220.0,15943.0
BraTS-GLI-01053-000,94,0.0701,1106,15773,1106.0,15773.0
BraTS-GLI-01053-000,95,0.0627,979,15610,979.0,15610.0
BraTS-GLI-01053-000,96,0.0567,875,15430,875.0,15430.0
BraTS-GLI-01053-000,97,0.0461,702,15231,702.0,15231.0
BraTS-GLI-01053-000,98,0.0337,507,15053,507.0,15053.0
BraTS-GLI-01053-000,99,0.019,283,14859,283.0,14859.0
BraTS-GLI-01053-000,100,0.0102,149,14657,149.0,14657.0
BraTS-GLI-01053-000,101,0.0042,60,14426,60.0,14426.0
BraTS-GLI-01282-000,57,0.0012,20,16273,20.0,16273.0
BraTS-GLI-01282-000,58,0.0042,69,16326,69.0,16326.0
BraTS-GLI-01282-000,59,0.0086,144,16708,144.0,16708.0
BraTS-GLI-01282-000,60,0.0158,264,16756,264.0,16756.0
BraTS-GLI-01282-000,61,0.0242,414,17119,414.0,17119.0
BraTS-GLI-01282-000,62,0.031,532,17142,532.0,17142.0
BraTS-GLI-01282-000,63,0.0352,616,17491,616.0,17491.0
BraTS-GLI-01282-000,64,0.0404,707,17518,707.0,17518.0
BraTS-GLI-01282-000,65,0.0422,751,17817,751.0,17817.0
BraTS-GLI-01282-000,66,0.0467,833,17837,833.0,17837.0
BraTS-GLI-01282-000,67,0.0517,924,17868,924.0,17868.0
BraTS-GLI-01282-000,68,0.0561,1003,17872,1003.0,17872.0
BraTS-GLI-01282-000,69,0.0639,1146,17927,1146.0,17927.0
BraTS-GLI-01282-000,70,0.0676,1212,17938,1212.0,17938.0
BraTS-GLI-01282-000,71,0.0723,1299,17957,1299.0,17957.0
BraTS-GLI-01282-000,72,0.0756,1357,17960,1357.0,17960.0
BraTS-GLI-01282-000,73,0.0828,1485,17940,1485.0,17940.0
BraTS-GLI-01282-000,74,0.0905,1621,17920,1621.0,17920.0
BraTS-GLI-01282-000,75,0.0972,1741,17917,1741.0,17917.0
BraTS-GLI-01282-000,76,0.1021,1830,17915,1830.0,17915.0
BraTS-GLI-01282-000,77,0.1064,1907,17929,1907.0,17929.0
BraTS-GLI-01282-000,78,0.1099,1970,17926,1970.0,17926.0
BraTS-GLI-01282-000,79,0.1136,2032,17893,2032.0,17893.0
BraTS-GLI-01282-000,80,0.1179,2106,17870,2106.0,17870.0
BraTS-GLI-01282-000,81,0.1228,2189,17825,2189.0,17825.0
